Puzzle,Solution
006908500070605900000040010080001000009800070057000020500000000002706001040500000,316928547274615983895347216483271695629853174157469328568194732932786451741532869
040090000000800059002005060000000007000008000060010400020004010600001020507609000,845296173136847259972135864481962537253478691769513482328754916694381725517629348
730000000908000000000107080400309605050410009006500010040000090100000004307000500,732658941918234756564197382471389625253416879896572413645823197189765234327941568
241706000300504100007000000020000000704001000006497000000100700000002009695000040,241786593369524178857913624923865417784231965516497832432159786178642359695378241
000400920000005000000917000420000030100700000000030005003000201009100370050020060,517483926394265187862917543426591738135748692978632415643879251289156374751324869
050327008704000000000008005200060090908700006060000200800030000020006000647009300,156327948784695132392418765271563894938742516465981273819234657523176489647859321
000800003000000010000010658000300090208106000000008005060004039900200000305009180,651897423834625917729413658576342891298156374413978265162584739987231546345769182
870010900001060003504008006000070000409000300310000000000197800008046000700000040,876513924921764583534928176265371498489652317317489265643197852158246739792835641
003070108600000000007092040000000000000008000038420090309040020000006700020100080,293574168654381972817692345572963814946718253138425697369847521481256739725139486
309200800060007000800000004780500000006800500900004000000930200400000000007056390,379245861564187923812369754781592436246813579935674182658931247493728615127456398
006000000300070000540008200703000680025060703000000020000800000070090504009025060,916532478382479156547618239793254681825961743164783925651847392278396514439125867
005004600080070000060200000093020065000000090650089473000000500000000008800005937,275834619481976352369251784193427865748563291652189473917348526536792148824615937
000000050000830600300009000200040500080203094000060037030090000000000070706050080,169427853427835619358619742273941568685273194914568237831796425592184376746352981
000900450002000000650001003003400900000030720100000006060700002009050001200000030,318962457942375168657841293723486915586139724194527386861793542439258671275614839
000003000090081000370000200000200034200570018000100502130000000040000090907300000,651423879492781653378956241519268734263574918784139562136897425845612397927345186
000000000837021000010056003025008001600010790000070000100003009060000000300897000,546389172837421956219756843725938461683214795491675328174563289968142537352897614
002380000000000000070500080048020150005090700000408020000001070320800090857900000,192387564583642917476519382648723159235196748719458623964231875321875496857964231
400208013000000000005000608010006004073050000250100000000000080800004065000000702,469278513381645927725913648918736254673452891254189376132567489897324165546891732
506000800002009006000081000043000000650018009900060002000000410000040000460002005,516723894872459136394681527243975681657218349981364752725896413139547268468132975
900020000020700008071000000800000300307001900000009000000040630063108040740600009,938524167625713498471986253896452371357861924214379586189247635563198742742635819
075108000090003050030200010000070000080009600500000000000000000003962008610300205,275198436196743852438256719942671583381529674567834921829415367753962148614387295
030004500800200007200630000320008006040003870007000020000000250900000040003050009,736984512894215637215637984321578496649123875587496321168749253952361748473852169
091000500002000000000040020030019040000300090008200050210050008003000000046080903,891627534452931687367548129635819742124375896978264351219753468783496215546182973
000000761000050003000009000000070620000100000380002007060530100100000008058200000,592384761847651293631729854914873625276145389385962417769538142123496578458217936
891006002000000098000050030020600000706020000083000000960103800030500070508000009,891376452375412698642958731429631587756824913183795264967143825234589176518267349
000050010009007286000006000000009000085000000210500630002100007003700560600090800,736852914549317286128946375364279158985631742217584639852163497493728561671495823
000000070050108460000256000710000000900000087080000600800040500079061000005900000,168493275253178469497256318716834952934625187582719643821347596379561824645982731
903010008000002090000500401100380000400000000700000103000028500000050000010009207,923614758541872396687593421159387642438261975762945183396728514274156839815439267
000002590620005708080070001007910002030000900009300000000003000071020000060500000,714832596623195748985674231847916352136257984259348617498763125571429863362581479
010000024000010805002600090000081059300904108080000000000438000000096003000000200,617859324493712865852643791274381659365924178189567432526438917741296583938175246
000060050003700080080502700000806000070240039000000400004000000030000200605900004,497368152253714986186592743349876521871245639562139478714623895938451267625987314
030000040000000000200807300700060004054090060000003500047000900509030070080000602,138629745476351829295847316713568294854792163962413587647285931529136478381974652
000067500009000067000400002000002000500000109000601040600700801098100700020000400,231967584489215367756483912914572638562348179873691245645739821398124756127856493
006000007092007300070300298000000000903700000000000040004000900100046800020900003,386492157592817364471365298245681739963724581718539642854173926139246875627958413
000001050000030000000006900800020010060093500005004380098000004006009000430000002,749281653651937248382456971873625419164893527925174386598312764216749835437568192
005700100400000002070001906000040001000800007800050400000100005060920000054670000,685792134419563872372481956297346581546819327831257469728134695163925748954678213
000080260306070090000400000003094005000000020407800000000700000000960843080002600,745389261316275498928416537263194785891657324457823916639748152572961843184532679
010209040000058003092060008020003801009000000004000352000000006008000000651400000,813279645476158923592364178725643891389521467164987352947815236238796514651432789
000000390700050401000910050000308000300000042000120000070000000189000000040002703,512486397798253461436917258924368175361579842857124936273641589189735624645892713
500403006060010000000050109026000000940000005010090003000640001002070004000009500,591423876467918352283756149326581497948367215715294683859642731132875964674139528
076050000400070000002000150900600000010002094080010000020800000000000069809007000,176259438458173926392468157947635281615782394283914675521896743734521869869347512
900060751006000080040000000090000000100000068800002049501970006000000007060004000,928463751316725984745189632692841375154397268873652149531978426489236517267514893
600005000000100000000040000108600004500000700090007003010700080300906001000008640,641875932829163457735249816178632594563491728492587163916724385384956271257318649
020980070000060000000300059000000020000070608080523000090000080054200007007050230,425981376319765842678342159741896523532174698986523714293617485154238967867459231
000349000040020007000000306000000060094007002600091700000600090760050201000032000,176349825345826917289715346517283469894567132632491758421678593763954281958132674
850020740000000002060490150020040500600000090040000000100000000090600080270859610,853126749419587362762493158928341576631275894547968231186734925395612487274859613
007000500200000000080100002002800003001002070500000908010000009073001004900300051,147928536259643817386175492762859143891432675534716928415287369673591284928364751
002000000056070000830100000080090302070200109000000056500000870010830020000056000,742689531156372498839145267681597342475263189293418756564921873917834625328756914
500930200002601000030002001600300090000000054004000000008000000090004063061000920,516937248742681539839452671675348192983126754124795386358269417297514863461873925
060030000000800000000519600000047900000100070300690004079050000430000190006000350,561432789943876521782519643158247936694183275327695814279351468435768192816924357
000906700100000009240010000090000000030200570400500600000000006003609000020370950,358926714167435289249718365795163842836294571412587693971852436583649127624371958
500000400200070010081090500009000070000300001400020000300009000000000208800500030,536218497294675813781493526159846372628357941473921685362189754915734268847562139
000007005020800370000030600900200806010060059000000030062703000300000010001590200,643127985529846371178935624937251846214368759856479132462713598395682417781594263
001907060600304100070100000000708310008009026090600007800200000400000000000000040,541987263689324175372165894264758319738419526195632487857246931416893752923571648
004070500000003000180260000000740003030802600000001002050000004601500000003010780,324178596576493218189265437812746953937852641465931872758329164641587329293614785
900003500102570304000600001023000000610400020040009010056000000300000007007000056,978143562162578394534692871823761945619485723745329618456817239391256487287934156
000060000830501704014007052600030007000000310000600500045700100000000063000000400,527469831836521794914387652698135247452978316173642589345796128781254963269813475
509008040003004007240000100020085000000200091310000570000009020000030005000000008,579618243183924657246357189927185436465273891318496572851769324694832715732541968
000100500000820010000060000001040003053000280042008090000500830080613020000400001,279134568436825917518967342891246753653791284742358196164572839987613425325489671
040200000000000070001057032004013506030000200000060010700080003500000001010005700,347291865825346179691857432274913586136578294958462317762184953583729641419635728
009004070300000900800075002000500007700089500000007004000400065003008000000036208,259364871374821956816975432962543187741689523538217694187492365623158749495736218
690030002000000000004000350050000900700004080800900200260500009070208004008093000,695831472387452196124769358452386917739124685816975243261547839973218564548693721
590000020086030950001000040050008000600000210230000508800000004043080100015900000,597461823486732951321895746159628437678354219234179568862517394943286175715943682
000000000300800000050104000000090060014000028080500409860000200205609030000050000,428975613391826754756134982572498361914763528683512479867341295245689137139257846
080040100900100050402000900000004600800905210000302000006090000000200000090501840,385649172967123458412857963521784639834965217679312584756498321148236795293571846
090002005000180000400903000002001080901008040500000309000000850000007000030049020,198472635673185492425963178342791586961358247587624319719236854254817963836549721
001830046000000800030062000000090000003700100006000030902001000600420010000000067,271835946569147823438962751125394678843756192796218435952671384687423519314589267
000908500300000001024010000805007000000040000040200008002000040501000720000030900,167928534358674291924513687815397462273846159649251378792165843531489726486732915
903800060100306000050009070070000080418000500300000009001603058080000006005080010,923875461147326895856419273579134682418962537362758149291643758784591326635287914
000410027100090360720600009000000000000104800006002030048000000090000102001700000,869413527154297368723685419315876294972134856486952731648521973597368142231749685
907086050000040800000900000000030000050070146048010003800107000000060000510090360,927386451165742839384951672691234785253879146748615923836127594479563218512498367
400700006000000007508004009000000000601080000000690000037400800060008041009300075,413729586926835417578164239782541963691283754354697128137456892265978341849312675
306040070050000010070000605600400130080000700000800060204603000705210080800000000,326145879458796213971328645692457138183962754547831962214683597735219486869574321
000080300000600274040013000300100700700800050010020080600000000000000008072300600,967482315831695274245713869358169742729834156416527983683951427194276538572348691
070300002000006030000021500040000200025003060000960150000700000000009000006050400,178395642259476831463821579641587293925143768837962154512734986784619325396258417
050030010030062000060080045020103068410000000000000000006000009000950803000000001,857439216134562987962781345529143768413678592678295134286317459741956823395824671
800405000100700000030000700570000006000500480040673005000024300000008000301000600,867415923192736854435289761579841236613592487248673195956124378724368519381957642
807000200003000040002008103704000900300600020020904000000400831100030092000060400,817543269593216748462798153754382916389671524621954387976425831145837692238169475
000600900300040060000150008004037000670000300000080010050000130009800000000009040,841672953325948761967153428184237596672591384593486217258764139439815672716329845
010703000005014080000000030090000705700039020208007003970020000041000000000500000,619783542325914687487265139193842765754639821268157493976421358541398276832576914
080002090000000050040000800000056042200901600000070900890160000700020086000400700,587612394169834257342795861978356142253941678416278935894167523731529486625483719
010000000500100900000069004000572086000000000007010000020004500700900000095008060,419285673536147928872369154941572386283496715657813249128634597764951832395728461
000400000000752009000069500030000705060270001940000020000090450200507000000006300,579431286684752139321869574132984765865273941947615823716398452293547618458126397
000000040000300100000009805800000000520080079000000302080250900050400007100900200,695821743278345196431679825843792561526183479719564382387256914952418637164937258
030005040000043090009060008150300080000410000000002000500800004000059006020000509,631985247875243691249167358157396482362418975984572163596821734413759826728634519
005129000006000300000008000501090000000752090070800006007000000600903001130605000,385129467216547389794368215521496873863752194479831526957214638642983751138675942
010960000900030600360004701100000080008045300057001040000000400000700009030000000,714962853985137624362854791143679285698245317257381946871593462426718539539426178
000700290001004065063509007009040000000037000010002006000271050000000002004000900,845763291791824365263519487689145723452637819317982546938271654576498132124356978
000010590010900306006300700300509000960402010070000000000601009100000004030700000,743816592518927346296345781321589467965472813874163925487651239159238674632794158
000800000049200000602014000000026109306000400000000000000070208023008040078090016,715839624849265731632714895457326189396581472281947563964173258123658947578492316
000002000203800000078041000000000400000078200005003070040080702607005001002000036,416932587293857614578641329781529463364178295925463178149386752637295841852714936
700800000201000000980053000020700009000400005070019000010002300040007500005000708,763841952251976483984253167426735819139428675578619234817592346642387591395164728
900040000006010005004300000020403100000000508000000092600900010000002300050600200,915847623376219845284365971528493167491726538763581492632958714849172356157634289
000013000008006070000290000000000000000061205000000081050000760910002500007050809,475813926298546173163297458531428697789361245642975381854139762916782534327654819
000000000043079010172030008091000070060003200400080000600800001309400000000007000,956148732843279615172536498291654873768913254435782169627895341389461527514327986
000000590020010008007050000000003070201500400075100000004000320900080000010207000,168732594529416738437859216846923175291578463375164982784695321952381647613247859
700132000080000600302860009000000040469000008070000000020703006000680304000900000,796132485581479632342865179815296743469317258273548961124753896957681324638924517
000024000820906000000000500000000000040009008390048620500600043209000000084010000,957124386823956417416873592768231954142569738395748621571692843239487165684315279
035040020004028507020037940040083009000009052900000000000000080001000400080000003,735941628194628537628537941542183769817469352963275814479316285351892476286754193
000005007000004020000200039200000040070091000000000008009002701500080000302500000,926835417738914526154267839261758943873491265495623178689342751547186392312579684
004000090010700080967004150000490301050078400600000000081500000736000000000000000,824156793315729684967834152278495361153678429649213578481562937736981245592347816
509810000000700600700005140000000200000001000050007004002090406005100020600008070,569814732418732695723965148387459261294681357156327984872593416945176823631248579
030005400000200003000700092007400286800006005000300040000084000004000560200000000,632895417798241653451763892317459286849126375526378149963584721174932568285617934
035000007012008060800007000000000000004680150008004300607051800001032000080006010,435169287712348965869527431326915748974683152158274396697451823541832679283796514
005002900900100000126000050074000060560800000080001070000580000702000000000900017,845762931937145826126398754374259168561874392289631475613587249792416583458923617
100000740020000000700800900000002003090070006072601000900700000300000268010000000,138296745529347681764815932651982473893574126472631859986723514347159268215468397
000000300003009750090002080045000000700000000000608090538020000420500000009000400,254786319863419752197352684945273861786195243312648597538924176421567938679831425
100900040009000020600000100000300000000040900031000007000007080073802004200400013,127956348389174526645283179792368451856741932431529867914637285573812694268495713
100007300090800000008006501600000000004050806000000109039000070040000000000608004,165497382293815467478326591652981743914753826387264159839142675746539218521678934
087000000300000567600000800070910050004306010001400900190800000000000000430059600,587643192349281567612597834273918456954376218861425973196832745725164389438759621
050001048000004000000000317500002100000000035002408000700180000000073020100005600,253761948971834562486529317567392184894617235312458796729186453645973821138245679
970204003206035900030700002060000780800000040000000000700009004050060000000870050,971284563246135978538796412362941785895627341417358296783519624159462837624873159
086901000700000800091000060500000007013506002000290000000809050000020000020130000,486951723735462819291783564542318697913576482678294135367849251159627348824135976
060000400000020050200000107500807060900040500004090072000001000000200790016400080,367518429149723856258964137521837964973642518684195372892371645435286791716459283
605000000070010080040000000060240000020080040800900000010068070050190002000407091,695832417273614985148759623769245138521386749834971256912568374457193862386427591
040000285000010000580000070908000000170000348000007000000050000230400710000000029,341976285762815493589342671928634157176529348453187962697251834235498716814763529
008000091010740000000030000700060030000302810000000206070486002800000004090007100,438625791215749368967138425721864539546392817389571246173486952852913674694257183
000050000000400018000000930500001000037000040010060090879030650000900300360004080,183759426956423718724618935592341867637895142418267593879132654245986371361574289
090000120003040006200007500000000000000092065500060007600300000000470300700010050,497658123853241976261937548976584231318792465542163897689325714125476389734819652
300901000700000096080007010801670020004300000060010004900803001040000000008120000,326951748715438296489267513831674925594382167267519384952843671143796852678125439
000700000000500800000003040900200500075608003840000006000002600060000708007005004,329784165714596832658123947936247581275618493841359276583472619462931758197865324
603400000004062000058030000400900007000006040300780209007005000000020060000000003,693478512174562938258139476425913687789256341316784259837695124941327865562841793
000005000000060000379000050050800400000300000000090002003080206800207903042009700,286715394514963827379428651651872439927354168438196572793581246865247913142639785
248360700070004050000900003007000300060000000594000000450090080009070000030006500,248365719973124658615987243187659324362418975594732861456293187829571436731846592
280040000400080000050000000000075100729000060000002800000008010004001250170020490,287546931436189572951237684648375129729814365513962847392458716864791253175623498
000906007000000000100805000500100600000309000070028109300600000050280700009000038,825946317936712584147835962598174623214369875673528149382697451451283796769451238
000006000024000000009405002003000200045300000060000500900060700052980304000203009,381726495524198637679435182193657248845312976267849513938564721752981364416273859
000010040007000000000504089080000010013000800409000000100400000030082700020100300,892316547547298136361574289286739415713645892459821673175463928634982751928157364
000002005009000000306050000003004010070200600400900000050023406190065002000700100,741692385589317264326458971263574819975281643418936527857123496194865732632749158
800610000009400010000008004006050000102000000030900005400095160000060000008002003,843619257579423816261578394986254731152736489734981625427395168315867942698142573
279004065000600900000000030800090704060430002007080300320000400000200000006008000,279314865183625947654879231832596714961437582547182396325961478718243659496758123
038004020006001040000000103405000080017000006600000300073100008000700000000408201,138564927926371845754289163495613782317842596682957314273196458841725639569438271
081030020200085000500007001020070008008500000400200009030002900010394070040000000,781936425264185397593427681129673548378549162456218739637852914815394276942761853
040000000003070000006080037070030680085004090600020005007002049008007020250000800,741253968893671452526489137972135684185764293634928715367812549418597326259346871
012003040000000600040080007070025000460001035080046000000000300700060500000000084,612753849857194623943682157371925468469871235285346791594218376738469512126537984
397200040001000000052370010000400001000003005000100427003500000010004902900602000,397281546681945273452376819269457381174823695538169427723598164816734952945612738
000000306000050100004000070600030400090000003210060790350100004000370020001009600,182497356769253148534681279678935412495712863213864795357126984946378521821549637
003401000020000005601050000008020300160030080305000901000000032000000104200300659,573491268924683715681257493798125346162934587345876921456719832839562174217348659
001006405700100008054800600000530801000060000000701000070300000086090000003085700,831976425762154398954823617247539861315268974698741253479312586586497132123685749
000040800000600500980007000005010027009000406002400905500080004020069008000100200,657241839234698571981537642845916327379825416162473985516382794423769158798154263
400000000609100023021000000300920080000000301040000006093070000207300800010098000,435862917689147523721539648376921485952486371148753296893275164267314859514698732
000000690008000500605000000000074000080500300000930015000400000304095001000006980,142753698798641532635289147953174826481562379276938415869417253324895761517326984
800073060590008001000000000009007005000690004000805010018000000063040000905000070,824173569597268341136954827689417235351692784472835916718526493263749158945381672
000030000904602000500080900000008693020000540003005001359400060248000000000000000,782934156914652378536187924475218693821396547693745281359471862248563719167829435
000000020003000106010060753000410600006000830000000074160580000078000000340070010,685137429723954186914862753237418695496725831851693274162589347578341962349276518
000400060000008000800006050002370000000002000570090080005080400200000900306007200,957421863163958724824736159482375691639812547571694382715289436248163975396547218
800000900002000005000000046010008052009003010040000690001620408000400060005809000,854216937672394185193587246316948752529763814748152693931625478287431569465879321
000070018060090704000500000002005140000009070500700800049010200006000009057000000,493672518865193724721548963972385146618429375534761892349816257186257439257934681
007000040000000023003920800750200060009000000000800307002008600078000005600053000,827361549965487123413925876751234968389576214246819357532748691178692435694153782
008100690030900000000702050003000927000000000090000008000007201621000805700000030,578134692132965784964782153853416927217598346496273518349857261621349875785621439
008010900095380010400005007000590000000008000067004000000100000051009760000070008,278416935695387214413925687832591476149768523567234891786152349351849762924673158
000000870008060040905000060400392000890700000700000005000025900040900000200086007,364519872178263549925874163456392718893751624712648395687425931541937286239186457
400000003706300904190000760000000020000040600000057040050000310000000006309006000,425769183786321954193485762964138527578942631231657849657294318812573496349816275
200760010000000000301420005500007090090040700060090021000000504003150000000006009,249765318856931247371428965532817496198642753764593821617289534983154672425376189
700000209080005700002000060030548000000000020060203908070086000804000035000000090,756431289983625741142897563239548176518769324467213958375986412894172635621354897
000700000000040000084600000050090700208000100001004008005001290810006004902050007,136789425729345681584612379453198762298567143671234958345871296817926534962453817
006107020000000580000405007000006200034700000000003004200000000070010062040300700,596187423417239586823465197785946231934721658162853974251678349379514862648392715
000000049007000106900000000050604900080090020070051008096070005000060000005000201,513726849827439156964815372352684917681397524479251638296173485148562793735948261
000000007130000540000500100000003600000247009007009300200000000056070010043010006,825431967139726548674598132592183674361247859487659321218364795956872413743915286
005200807000800000000003002030010006700000509000006003100080300500090270260005001,315264897672859134984173652839517426726348519451926783197482365543691278268735941
700060000000019004090573000000000000060041050000000107004005008900000600601084530,713462895256819374498573261137958426862741953549326187324695718985137642671284539
000059002000013040060070000203000000000005000004000103900000006030006420001090007,318459672729613845465278931293861754176345298854927163982734516537186429641592387
040680051000050980007040000460018000070000010000006000080060090010009030009300000,942683751136257984857941263465718329378592416291436875783164592514829637629375148
000002060060003012003960704000070008021030000090800000138020000009608000000000070,587142369964783512213965784345276198821439657796851423138527946479618235652394871
510000380000000040030009010090602400028300091000800000000000000306004000480003020,519426387267138945834759612793612458628345791145897263972561834356284179481973526
200000900908000050060800010000300290009005037100000000000170003050930180000058600,271563948948721356563894712685347291429615837137289465894176523756932184312458679
209030000510020480007005200070008000000040902000001000000000700000012004080700090,269834517513927486847165239374298651158643972926571348631489725795312864482756193
097003000140000063500000100000500600700840001034000070008000390000600840000050000,697213458142985763583764129921537684756842931834196572268471395315629847479358216
000000020000409006000865900604100050000030210010000000000000600002080300003640092,956713428138429576247865931624198753879536214315274869491352687762981345583647192
008003000090000250406890310000608000004035060060400000000000000012009000809516020,128753946397164258456892317931628574784935162265471839543287691612349785879516423
000020090004005000079000420000057800002098010000100000095001040108000006400600000,856423197214975638379816425941257863562398714783164259695781342138542976427639581
019700000020060000000000060006000900000000070070104020003900706000540390400007210,619785432524369187387412569246873951931256874875194623153928746762541398498637215
000000300000174005000500009200950000050800030008000000730008200000400090080020004,465289317392174685871563429243956178657841932918732546734698251526417893189325764
270000300008040000500096000300008609007000000029730008000060800780002000006000050,274185396968347125513296784351428679847659231629731548492563817785912463136874952
605009080090000040020005001006300000000000020030500100300600005000008010819000400,675149283198263547423875691286314759751986324934527168342691875567438912819752436
000300000001090000000000649300100700000700306000000090270003000630010500100504000,942386175561497832783251649356149728419728356827635491275863914634912587198574263
584000200000016000020000000900000001700600400001900050008000904070000000009002760,584397216397216548126548379962754831753681492841923657638175924275469183419832765
046000700500009080020050040000007008061090005000012600074000000000408002009000000,946281753513749286827653149392567418761894325458312697674925831135478962289136574
600083700000659000800040002000000050403700268008000000070000000000000024530000080,641283795327659841895147632719862453453791268268534179974328516186975324532416987
000409850400000203000070000040000100000035020000090000010000080000307000092851407,736429851459618273821573649243786195968135724175294368317942586584367912692851437
001600200003240068000009000200000530530408000009000000080300000400590000006084000,851637249793245168624819375248961537537428691169753824985372416412596783376184952
000000000000200406600000100409020300200030000050400001500640210120090064800050903,914576832785213496632984157469721385271835649358469721593647218127398564846152973
000000180850000000900020370000730000000602830000001009005000910000007000100806057,327965184851374692946128375218739546794652831563481729675243918489517263132896457
300050100800004000600109005000600009005000080000041300000020630000598402000000000,397852164851764923642139875123685749465973281978241356519427638736598412284316597
000030050020000000000041209090308000003002070000750000500004832000109000008000090,961237458824965317357841269795318624683492571142756983519674832236189745478523196
000000000859000000700900060070001000506700000020080050002050080000003206000106003,264318975859267431713945862978531624546792318321684759632459187195873246487126593
803000900100000058009050017000080001700001003090000020000320009008670100300800000,853167942174293658269458317436582791782941563591736824617325489928674135345819276
600500010700408006045009070090040000007306000008000000586000030001700060000900001,639572814712438596845619372293841657457396128168257943586124739921783465374965281
465007921200000000008000007906040005800000600010000008000000060104098050009020000,465387921271459386398261547936842175847135692512976438783514269124698753659723814
000900000700002000028070601407000520600018007000200000050001046000000000000450070,341965782769182354528374691417693528692518437835247169953721846274836915186459273
010200670005470001703600020000000000000305040007000003062030500008000010300704002,814253679625479831793618425536147298189325746247896153462931587978562314351784962
094006000387000000100000000600083000040200060700100000820010904010340008000020003,294856137387491526165732489651983742948275361732164895823617954516349278479528613
000007200000065070000300400000130000010006940700004060092000010400020503500470000,186947235349265178257318496964132857813756942725894361692583714471629583538471629
000005060300860700010000930007300200000012090003007000700058000000600070000091005,879135462342869751615274938957386214468512397123947586791458623584623179236791845
051800006890040300003000008000001000900476000004000060040000001086309005300010000,451837296892645317763192548637951824928476153514283769245768931186329475379514682
020900840030200900005480001000104080001050000000000000000000010210800407004507030,127965843438271965965483721792134586841659372356728194579342618213896457684517239
054018006000000030120000000000902000001000540006000000000006905903005004600080100,354718296769254831128693457547932618231867549896541372412376985983125764675489123
210700069040000000090100502100000684000810000002090071750420006000000720000000000,213745869845269137697138542179352684436817295582694371758423916964581723321976458
000000300890300510600057000060025180050070006000100000009000030725000098030000000,574218369892364517613957824967425183251873946348196752189742635725631498436589271
050020000920708000600000000800001305000500270730000016070080000106000000080607021,358429167921768534647315892862971345419536278735842916274183659196254783583697421
300009174907040008000000000000834001030000009020000480000000057400095000002008300,356289174917546238248371695769834521834152769125967483681423957473695812592718346
000000096017008000030060100004375060000040009050000800001980004060001003000050000,582134796617298435439567128894375261176842359253619847321986574765421983948753612
060000000170000050400006002030040700200000040800200360000000030008307001021800000,963512487172498653485736912536941728297683145814275369759124836648357291321869574
390000002000006000500090460000000050059000600020000914810400000040005080600080201,396541872274836195581297463168924357459173628723658914817462539942315786635789241
000000930100004708700030000009407300560093100008160007400700000001000004000000000,824671935135924768796538421219457386567893142348162597482719653951386274673245819
067000000400030000005000002300150790000906004001000000200000105000705000000600003,867249531492531687135867942326154798758926314941378256279483165683715429514692873
005000000280076000160205000519000000000900000070001050720010000930000027008002301,495183762283476519167295843519634278842957136376821954724319685931568427658742391
810270000502090760006300010000700980900000500080003270000508000000000000305000100,814276359532891764796345812253764981967182543481953276629518437178439625345627198
090240080050000000304600100000000001200590000610000090003700000000450000701000046,197243685856179432324685179439867251278591364615324897543716928962458713781932546
000010036006240001900000200060000905804001000093008000000800020002000600108000400,427915836386247591915386247761423985854791362293568714679854123542139678138672459
000070000002000013600000090000000034504000700700039006009600020000300400006005001,195873642872964513643512897961758234534126789728439156419687325257391468386245971
040000000283040000600010002000030000102000090370004060007006019900021000406000007,741265938283947156659813742594632871162578493378194265827456319935721684416389527
040000060003000100600109000430070000001000650000310004900506000305092040020000000,149283765253467189687159432432675918871924653596318274918546327365792841724831596
500000000004010309000090040100000408000070000040380520000040000028039100050800007,539468712874215369612793845163952478285174693947386521391547286728639154456821937
090003060000908004008000039017000000839006041604000207000047000000000003400012000,791453862362978154548261739217584396839726541654139287925347618176895423483612975
000002600006040009002000074000700000003060000004000701000901000400230090018004300,741592683586347219392186574829713465173465928654829731237951846465238197918674352
060070800005040000001900005108000790020000000406000051000200000052010070000608900,263175849895342167741986235138564792529731486476829351684297513952413678317658924
000300100504000000800059300000900800003800420400000000021003006000295010980610000,679342185534168972812759364267934851153876429498521637721483596346295718985617243
090000018000409067000008002700800009804003100002017000000000000003000791409000230,597632418128459367346178952731864529854923176962517843275391684683245791419786235
001040089000900070006000000410000000903000000000003002700160240080200091000008063,271546389348921675596387124412659837953872416867413952739165248685234791124798563
590040783400000000102900050900100000000000800701034009000007000004013500000805000,596241783478356921132978456965182374243769815781534269659427138824613597317895642
423000000600000200091000500000800005000090000042006830000108600800000009005930040,423615987658479213791283564136824795587391426942756831379148652814562379265937148
005000030800020004002071009000340000000007040000008500083000000090805400007034010,165489237879623154342571689528346791916257348734198526483712965291865473657934812
080007000000000500007100800026000000000520400100040700041200603700003005300014078,584637912619482537237159864426798351973521486158346729841275693792863145365914278
000003006400050103000240000700930000001007900040000000300106005000009700005000061,218793546479658123653241879782935614531467982946812357327186495164529738895374261
050800900010026500004900006000012054007080001000005607000009000062000000900060100,256847913719326548834951726698712354547683291321495687475139862162578439983264175
805200000000097200000306700090080000204070609030600000020000007000000002050004930,875241396163897245942356781691482573284573619537619824428935167319768452756124938
020001300508000100400000000036402005000013070700005030050704000000000000100080502,627941358598237164413568927936472815285613479741895236359724681862159743174386592
600030009015004300800000005048000000100008000307019000063057090900100500000080600,624531879715894326839762415248375961196428753357619284463257198982146537571983642
000051000809670000036000000002000085000100000090760023607090010928000006000800000,274351869859674231136982754762439185483125697591768423647293518928517346315846972
000003000000620000900000300003000090090800106210000035000008200008504000040200601,476983512831625749952741368683152497594837126217496835769318254128564973345279681
300600009400500700500030400000010304000000060006090020050903201000020003010007000,327641859461589732589732416975216384132874965846395127758963241694128573213457698
031092040000003000049010600900000350000200160206100094000304000003028000050060000,831692745762453981549817623914786352385249167276135894628374519193528476457961238
001000009064090001203000040005300090040007500030060070000923600000610000000400000,581734269764892351293156748675341892149287536832569174458923617927615483316478925
000000071000906000006071002000718900007000400000030000004000700200007840090420030,953842671172956384846371592425718963317269458689534217564183729231697845798425136
100002040806010020004780030407060800001004000000000001900000000000036000030270000,193652748876413529254789136427165893581394672369827451912548367748936215635271984
040000100009100460000003080002600000100400000060800030005000800800009040001380920,248967153539128467617543289982635714153472698764891532395214876826759341471386925
001700400700420600000000050000001007150000000002800000300200000064080003207064010,621735498795428631438916752846591327153672984972843165319257846564189273287364519
000900000700000006004001030000010000000023000807609000310708069040000007600000802,183962754725384196964571238256417983491823675837659421312748569548296317679135842
401300780000000009027000400700860900000003046006109830800000000039000000600000310,461395782385742169927681453753864921198273546246159837812537694539416278674928315
000400023000003009009206070970000061060000000200010000010040307007100000020009015,785491623642873159139256478978324561461985732253617984816542397597138246324769815
000000050920006000806000000007500063090000000408000070600043705009600002000750096,371294658925876134846135927217589463593467281468321579682943715759618342134752896
000003000002080047030749500000008010004012800009400000000025000020000071000100090,745263189692581347831749562256378914374912856189456723917625438523894671468137295
007086000386000074500000000000000148731000006040060030000000010000203005800005060,427386951386159274519427683695732148731894526248561739952648317164273895873915462
000000980000000143000300002230090000100006090800040300900620001040085000300001000,413762985762859143598314672236598714174236598859147326987623451641985237325471869
030040087400030000008000500040000010000098005029450008000007009100000000300010040,531946287472835691968172534845723916713698425629451378254387169197264853386519742
206087000080004500000060000040690000000008697000002008063000800009005400008020000,256987134981234576374561982847693215132458697695172348563749821729815463418326759
007020010620058007500047006300000000485000000000005000200004603800010070000003420,947326815623158947518947236369281754485739162172465398291574683834612579756893421
000500000000008000004070108000080090720010504005006002041020007270600800009000400,387591246152468973694372158436285791728913564915746382541829637273654819869137425
